# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 db:Trc2_S11 ang:Trc2_S11 db:Trc3_S11 ang:Trc3_S11 db:Trc4_S11 ang:Trc4_S11 
2.030000000000000E+009 -6.026111433409516E+000 1.718473102704976E+002 -6.026111433409516E+000 1.718473102704976E+002 -6.026111433409516E+000 1.718473102704976E+002 -6.026111433409516E+000 1.718473102704976E+002 
2.035000000000000E+009 -6.141396481127889E+000 1.698141115528081E+002 -6.141396481127889E+000 1.698141115528081E+002 -6.141396481127889E+000 1.698141115528081E+002 -6.141396481127889E+000 1.698141115528081E+002 
2.040000000000000E+009 -6.258033696720172E+000 1.678757762647709E+002 -6.258033696720172E+000 1.678757762647709E+002 -6.258033696720172E+000 1.678757762647709E+002 -6.258033696720172E+000 1.678757762647709E+002 
2.045000000000000E+009 -6.365062093180024E+000 1.660645834135235E+002 -6.365062093180024E+000 1.660645834135235E+002 -6.365062093180024E+000 1.660645834135235E+002 -6.365062093180024E+000 1.660645834135235E+002 
2.050000000000000E+009 -6.466628446489541E+000 1.643209429056286E+002 -6.466628446489541E+000 1.643209429056286E+002 -6.466628446489541E+000 1.643209429056286E+002 -6.466628446489541E+000 1.643209429056286E+002 
2.055000000000000E+009 -6.554704372485788E+000 1.627392222453957E+002 -6.554704372485788E+000 1.627392222453957E+002 -6.554704372485788E+000 1.627392222453957E+002 -6.554704372485788E+000 1.627392222453957E+002 
2.060000000000000E+009 -6.611326867131228E+000 1.612355798879160E+002 -6.611326867131228E+000 1.612355798879160E+002 -6.611326867131228E+000 1.612355798879160E+002 -6.611326867131228E+000 1.612355798879160E+002 
2.065000000000000E+009 -6.645295930226293E+000 1.597221156617842E+002 -6.645295930226293E+000 1.597221156617842E+002 -6.645295930226293E+000 1.597221156617842E+002 -6.645295930226293E+000 1.597221156617842E+002 
2.070000000000000E+009 -6.647316389937448E+000 1.581739374967955E+002 -6.647316389937448E+000 1.581739374967955E+002 -6.647316389937448E+000 1.581739374967955E+002 -6.647316389937448E+000 1.581739374967955E+002 
2.075000000000000E+009 -6.633075584592699E+000 1.565585857194738E+002 -6.633075584592699E+000 1.565585857194738E+002 -6.633075584592699E+000 1.565585857194738E+002 -6.633075584592699E+000 1.565585857194738E+002 
2.080000000000000E+009 -6.601392069006590E+000 1.549139935697273E+002 -6.601392069006590E+000 1.549139935697273E+002 -6.601392069006590E+000 1.549139935697273E+002 -6.601392069006590E+000 1.549139935697273E+002 
2.085000000000000E+009 -6.547289520515007E+000 1.532281513207222E+002 -6.547289520515007E+000 1.532281513207222E+002 -6.547289520515007E+000 1.532281513207222E+002 -6.547289520515007E+000 1.532281513207222E+002 
2.090000000000000E+009 -6.465236787980054E+000 1.514626792308523E+002 -6.465236787980054E+000 1.514626792308523E+002 -6.465236787980054E+000 1.514626792308523E+002 -6.465236787980054E+000 1.514626792308523E+002 
2.095000000000000E+009 -6.370114669663852E+000 1.495438752010815E+002 -6.370114669663852E+000 1.495438752010815E+002 -6.370114669663852E+000 1.495438752010815E+002 -6.370114669663852E+000 1.495438752010815E+002 
2.100000000000000E+009 -6.266137098120240E+000 1.474948647368501E+002 -6.266137098120240E+000 1.474948647368501E+002 -6.266137098120240E+000 1.474948647368501E+002 -6.266137098120240E+000 1.474948647368501E+002 
2.105000000000000E+009 -6.155530340295598E+000 1.452984167041724E+002 -6.155530340295598E+000 1.452984167041724E+002 -6.155530340295598E+000 1.452984167041724E+002 -6.155530340295598E+000 1.452984167041724E+002 
2.110000000000000E+009 -6.047244445337716E+000 1.430010103805921E+002 -6.047244445337716E+000 1.430010103805921E+002 -6.047244445337716E+000 1.430010103805921E+002 -6.047244445337716E+000 1.430010103805921E+002 
2.115000000000000E+009 -5.940422282115754E+000 1.406423520440274E+002 -5.940422282115754E+000 1.406423520440274E+002 -5.940422282115754E+000 1.406423520440274E+002 -5.940422282115754E+000 1.406423520440274E+002 
2.120000000000000E+009 -5.826756836164297E+000 1.382002063543094E+002 -5.826756836164297E+000 1.382002063543094E+002 -5.826756836164297E+000 1.382002063543094E+002 -5.826756836164297E+000 1.382002063543094E+002 
2.125000000000000E+009 -5.719454408666569E+000 1.356112066345179E+002 -5.719454408666569E+000 1.356112066345179E+002 -5.719454408666569E+000 1.356112066345179E+002 -5.719454408666569E+000 1.356112066345179E+002 
2.130000000000000E+009 -5.623349301120033E+000 1.329329045068217E+002 -5.623349301120033E+000 1.329329045068217E+002 -5.623349301120033E+000 1.329329045068217E+002 -5.623349301120033E+000 1.329329045068217E+002 
2.135000000000000E+009 -5.544197019151843E+000 1.301772476210796E+002 -5.544197019151843E+000 1.301772476210796E+002 -5.544197019151843E+000 1.301772476210796E+002 -5.544197019151843E+000 1.301772476210796E+002 
2.140000000000000E+009 -5.473389464610095E+000 1.274278752870861E+002 -5.473389464610095E+000 1.274278752870861E+002 -5.473389464610095E+000 1.274278752870861E+002 -5.473389464610095E+000 1.274278752870861E+002 
2.145000000000000E+009 -5.413960290431527E+000 1.246744411971265E+002 -5.413960290431527E+000 1.246744411971265E+002 -5.413960290431527E+000 1.246744411971265E+002 -5.413960290431527E+000 1.246744411971265E+002 
2.150000000000000E+009 -5.358995014731506E+000 1.218838476554318E+002 -5.358995014731506E+000 1.218838476554318E+002 -5.358995014731506E+000 1.218838476554318E+002 -5.358995014731506E+000 1.218838476554318E+002 
