1.95E+09,-5.04E+00
1.96E+09,-5.05E+00
1.96E+09,-5.08E+00
1.97E+09,-5.10E+00
1.97E+09,-5.12E+00
1.98E+09,-5.15E+00
1.98E+09,-5.19E+00
1.99E+09,-5.23E+00
1.99E+09,-5.28E+00
2.00E+09,-5.33E+00
2.00E+09,-5.41E+00
2.01E+09,-5.49E+00
2.01E+09,-5.59E+00
2.02E+09,-5.70E+00
2.02E+09,-5.80E+00
2.03E+09,-5.92E+00
2.03E+09,-6.03E+00
2.04E+09,-6.14E+00
2.04E+09,-6.26E+00
2.05E+09,-6.37E+00
2.05E+09,-6.47E+00
2.06E+09,-6.55E+00
2.06E+09,-6.61E+00
2.07E+09,-6.65E+00
2.07E+09,-6.65E+00
2.08E+09,-6.63E+00
2.08E+09,-6.60E+00
2.09E+09,-6.55E+00
2.09E+09,-6.47E+00
2.10E+09,-6.37E+00
2.10E+09,-6.27E+00
2.11E+09,-6.16E+00
2.11E+09,-6.05E+00
2.12E+09,-5.94E+00
2.12E+09,-5.83E+00
2.13E+09,-5.72E+00
2.13E+09,-5.62E+00
2.14E+09,-5.54E+00
2.14E+09,-5.47E+00
2.15E+09,-5.41E+00
2.15E+09,-5.36E+00
2.16E+09,-5.32E+00
2.16E+09,-5.28E+00
2.17E+09,-5.26E+00
2.17E+09,-5.23E+00
2.18E+09,-5.22E+00
2.18E+09,-5.20E+00
2.19E+09,-5.19E+00
2.19E+09,-5.18E+00
2.20E+09,-5.16E+00
2.20E+09,-5.15E+00
2.21E+09,-5.14E+00
2.21E+09,-5.13E+00
2.22E+09,-5.12E+00
2.22E+09,-5.10E+00
2.23E+09,-5.08E+00
2.23E+09,-5.06E+00
2.24E+09,-5.04E+00
2.24E+09,-5.01E+00
2.25E+09,-4.98E+00
2.25E+09,-4.95E+00
2.26E+09,-4.90E+00
2.26E+09,-4.84E+00
2.27E+09,-4.78E+00
2.27E+09,-4.71E+00
2.28E+09,-4.64E+00
2.28E+09,-4.56E+00
2.29E+09,-4.47E+00
2.29E+09,-4.38E+00
2.30E+09,-4.29E+00
2.30E+09,-4.20E+00
2.31E+09,-4.12E+00
2.31E+09,-4.04E+00
2.32E+09,-3.96E+00
2.32E+09,-3.88E+00
2.33E+09,-3.81E+00
2.33E+09,-3.74E+00
2.34E+09,-3.67E+00
2.34E+09,-3.60E+00
2.35E+09,-3.53E+00
2.35E+09,-3.47E+00
2.36E+09,-3.41E+00
2.36E+09,-3.36E+00
2.37E+09,-3.32E+00
2.37E+09,-3.28E+00
2.38E+09,-3.24E+00
2.38E+09,-3.21E+00
2.39E+09,-3.18E+00
2.39E+09,-3.16E+00
2.40E+09,-3.14E+00
2.40E+09,-3.12E+00
2.41E+09,-3.09E+00
2.41E+09,-3.07E+00
2.42E+09,-3.06E+00
2.42E+09,-3.04E+00
2.43E+09,-3.03E+00
2.43E+09,-3.02E+00
2.44E+09,-3.00E+00
2.44E+09,-2.99E+00
2.45E+09,-2.96E+00
2.45E+09,-2.95E+00
2.46E+09,-2.92E+00
2.46E+09,-2.88E+00
2.47E+09,-2.85E+00
2.47E+09,-2.80E+00
2.48E+09,-2.76E+00
2.48E+09,-2.71E+00
2.49E+09,-2.65E+00
2.49E+09,-2.59E+00
2.50E+09,-2.53E+00
2.50E+09,-2.46E+00
2.51E+09,-2.39E+00
2.51E+09,-2.33E+00
2.52E+09,-2.26E+00
2.52E+09,-2.19E+00
2.53E+09,-2.13E+00
2.53E+09,-2.07E+00
2.54E+09,-2.01E+00
2.54E+09,-1.96E+00
2.55E+09,-1.91E+00
2.55E+09,-1.87E+00
2.56E+09,-1.83E+00
2.56E+09,-1.80E+00
2.57E+09,-1.77E+00
2.57E+09,-1.74E+00
2.58E+09,-1.71E+00
2.58E+09,-1.68E+00
2.59E+09,-1.66E+00
