% Version 1.00
%
%freq[Hz],db:Trc1_S11,ang:Trc1_S11,db:Trc2_S11,ang:Trc2_S11,db:Trc3_S11,ang:Trc3_S11,db:Trc4_S11,ang:Trc4_S11,
2.000000000000000E+009,-4.575616801632283E+000,-1.710431957999016E+002,-4.575616801632283E+000,-1.710431957999016E+002,-4.575616801632283E+000,-1.710431957999016E+002,-4.575616801632283E+000,-1.710431957999016E+002,
2.005000000000000E+009,-4.554033569137740E+000,-1.751097959173064E+002,-4.554033569137740E+000,-1.751097959173064E+002,-4.554033569137740E+000,-1.751097959173064E+002,-4.554033569137740E+000,-1.751097959173064E+002,
2.010000000000000E+009,-4.497161763194617E+000,-1.791946556158675E+002,-4.497161763194617E+000,-1.791946556158675E+002,-4.497161763194617E+000,-1.791946556158675E+002,-4.497161763194617E+000,-1.791946556158675E+002,
2.015000000000000E+009,-4.398895007243437E+000,1.768193738813850E+002,-4.398895007243437E+000,1.768193738813850E+002,-4.398895007243437E+000,1.768193738813850E+002,-4.398895007243437E+000,1.768193738813850E+002,
2.020000000000000E+009,-4.272657403091327E+000,1.729724714792428E+002,-4.272657403091327E+000,1.729724714792428E+002,-4.272657403091327E+000,1.729724714792428E+002,-4.272657403091327E+000,1.729724714792428E+002,
2.025000000000000E+009,-4.128860735193205E+000,1.694099538394355E+002,-4.128860735193205E+000,1.694099538394355E+002,-4.128860735193205E+000,1.694099538394355E+002,-4.128860735193205E+000,1.694099538394355E+002,
2.030000000000000E+009,-3.968182435518609E+000,1.661485215079911E+002,-3.968182435518609E+000,1.661485215079911E+002,-3.968182435518609E+000,1.661485215079911E+002,-3.968182435518609E+000,1.661485215079911E+002,
2.035000000000000E+009,-3.803025212207378E+000,1.632407039434954E+002,-3.803025212207378E+000,1.632407039434954E+002,-3.803025212207378E+000,1.632407039434954E+002,-3.803025212207378E+000,1.632407039434954E+002,
2.040000000000000E+009,-3.641158478522898E+000,1.606846828381300E+002,-3.641158478522898E+000,1.606846828381300E+002,-3.641158478522898E+000,1.606846828381300E+002,-3.641158478522898E+000,1.606846828381300E+002,
2.045000000000000E+009,-3.485561832320977E+000,1.584804914004346E+002,-3.485561832320977E+000,1.584804914004346E+002,-3.485561832320977E+000,1.584804914004346E+002,-3.485561832320977E+000,1.584804914004346E+002,
2.050000000000000E+009,-3.342591234566944E+000,1.566329181095887E+002,-3.342591234566944E+000,1.566329181095887E+002,-3.342591234566944E+000,1.566329181095887E+002,-3.342591234566944E+000,1.566329181095887E+002,
2.055000000000000E+009,-3.215605094902648E+000,1.550722606859688E+002,-3.215605094902648E+000,1.550722606859688E+002,-3.215605094902648E+000,1.550722606859688E+002,-3.215605094902648E+000,1.550722606859688E+002,
