# Version 1.00
#
freq[Hz],db:Trc1_S11,ang:Trc1_S11,db:Trc2_S11,ang:Trc2_S11,db:Trc3_S11,ang:Trc3_S11,db:Trc4_S11,ang:Trc4_S11,
2.125000000000000E+009,-8.380023436750571E+000,-3.529390524210673E+001,-8.380023436750571E+000,-3.529390524210673E+001,-8.380023436750571E+000,-3.529390524210673E+001,-8.380023436750571E+000,-3.529390524210673E+001,
2.130000000000000E+009,-8.021642207733493E+000,-3.860632521842361E+001,-8.021642207733493E+000,-3.860632521842361E+001,-8.021642207733493E+000,-3.860632521842361E+001,-8.021642207733493E+000,-3.860632521842361E+001,
2.135000000000000E+009,-7.698797887737960E+000,-4.135859209559130E+001,-7.698797887737960E+000,-4.135859209559130E+001,-7.698797887737960E+000,-4.135859209559130E+001,-7.698797887737960E+000,-4.135859209559130E+001,
2.140000000000000E+009,-7.419228316403548E+000,-4.368438139162246E+001,-7.419228316403548E+000,-4.368438139162246E+001,-7.419228316403548E+000,-4.368438139162246E+001,-7.419228316403548E+000,-4.368438139162246E+001,
2.145000000000000E+009,-7.204181484947481E+000,-4.569523509349919E+001,-7.204181484947481E+000,-4.569523509349919E+001,-7.204181484947481E+000,-4.569523509349919E+001,-7.204181484947481E+000,-4.569523509349919E+001,
2.150000000000000E+009,-7.055595679220130E+000,-4.734461744984822E+001,-7.055595679220130E+000,-4.734461744984822E+001,-7.055595679220130E+000,-4.734461744984822E+001,-7.055595679220130E+000,-4.734461744984822E+001,
2.155000000000000E+009,-6.965008360412990E+000,-4.871289298447000E+001,-6.965008360412990E+000,-4.871289298447000E+001,-6.965008360412990E+000,-4.871289298447000E+001,-6.965008360412990E+000,-4.871289298447000E+001,
2.160000000000000E+009,-6.944326358505208E+000,-4.990316439345678E+001,-6.944326358505208E+000,-4.990316439345678E+001,-6.944326358505208E+000,-4.990316439345678E+001,-6.944326358505208E+000,-4.990316439345678E+001,
2.165000000000000E+009,-6.982207488916203E+000,-5.092592238400872E+001,-6.982207488916203E+000,-5.092592238400872E+001,-6.982207488916203E+000,-5.092592238400872E+001,-6.982207488916203E+000,-5.092592238400872E+001,
2.170000000000000E+009,-7.078301921235297E+000,-5.191658990487319E+001,-7.078301921235297E+000,-5.191658990487319E+001,-7.078301921235297E+000,-5.191658990487319E+001,-7.078301921235297E+000,-5.191658990487319E+001,
2.175000000000000E+009,-7.241398031010040E+000,-5.299741956468923E+001,-7.241398031010040E+000,-5.299741956468923E+001,-7.241398031010040E+000,-5.299741956468923E+001,-7.241398031010040E+000,-5.299741956468923E+001,
