% Version 1.00
%
%freq[Hz],db:Trc1_S11,ang:Trc1_S11,db:Trc2_S11,ang:Trc2_S11,db:Trc3_S11,ang:Trc3_S11,db:Trc4_S11,ang:Trc4_S11,
2.240000000000000E+009,-8.875589908679746E+000,-1.705225340392406E+002,-8.875589908679746E+000,-1.705225340392406E+002,-8.875589908679746E+000,-1.705225340392406E+002,-8.875589908679746E+000,-1.705225340392406E+002,
2.245000000000000E+009,-8.554745847209395E+000,-1.722951292094071E+002,-8.554745847209395E+000,-1.722951292094071E+002,-8.554745847209395E+000,-1.722951292094071E+002,-8.554745847209395E+000,-1.722951292094071E+002,
2.250000000000000E+009,-8.276855863506190E+000,-1.735717712776463E+002,-8.276855863506190E+000,-1.735717712776463E+002,-8.276855863506190E+000,-1.735717712776463E+002,-8.276855863506190E+000,-1.735717712776463E+002,
2.255000000000000E+009,-8.032277396202684E+000,-1.741909045716694E+002,-8.032277396202684E+000,-1.741909045716694E+002,-8.032277396202684E+000,-1.741909045716694E+002,-8.032277396202684E+000,-1.741909045716694E+002,
2.260000000000000E+009,-7.805038070060008E+000,-1.743355302908475E+002,-7.805038070060008E+000,-1.743355302908475E+002,-7.805038070060008E+000,-1.743355302908475E+002,-7.805038070060008E+000,-1.743355302908475E+002,
2.265000000000000E+009,-7.597915102029961E+000,-1.740692242455811E+002,-7.597915102029961E+000,-1.740692242455811E+002,-7.597915102029961E+000,-1.740692242455811E+002,-7.597915102029961E+000,-1.740692242455811E+002,
2.270000000000000E+009,-7.402899429736282E+000,-1.736105236941693E+002,-7.402899429736282E+000,-1.736105236941693E+002,-7.402899429736282E+000,-1.736105236941693E+002,-7.402899429736282E+000,-1.736105236941693E+002,
2.275000000000000E+009,-7.253464875175474E+000,-1.730861484803527E+002,-7.253464875175474E+000,-1.730861484803527E+002,-7.253464875175474E+000,-1.730861484803527E+002,-7.253464875175474E+000,-1.730861484803527E+002,
2.280000000000000E+009,-7.167208791450904E+000,-1.723622526143052E+002,-7.167208791450904E+000,-1.723622526143052E+002,-7.167208791450904E+000,-1.723622526143052E+002,-7.167208791450904E+000,-1.723622526143052E+002,
2.285000000000000E+009,-7.136060038959482E+000,-1.713705701077508E+002,-7.136060038959482E+000,-1.713705701077508E+002,-7.136060038959482E+000,-1.713705701077508E+002,-7.136060038959482E+000,-1.713705701077508E+002,
2.290000000000000E+009,-7.122334759253906E+000,-1.700895207578001E+002,-7.122334759253906E+000,-1.700895207578001E+002,-7.122334759253906E+000,-1.700895207578001E+002,-7.122334759253906E+000,-1.700895207578001E+002,
2.295000000000000E+009,-7.130362452392512E+000,-1.687426711704491E+002,-7.130362452392512E+000,-1.687426711704491E+002,-7.130362452392512E+000,-1.687426711704491E+002,-7.130362452392512E+000,-1.687426711704491E+002,
2.300000000000000E+009,-7.149937339291969E+000,-1.673977322235047E+002,-7.149937339291969E+000,-1.673977322235047E+002,-7.149937339291969E+000,-1.673977322235047E+002,-7.149937339291969E+000,-1.673977322235047E+002,
2.305000000000000E+009,-7.196598478552079E+000,-1.662469298450820E+002,-7.196598478552079E+000,-1.662469298450820E+002,-7.196598478552079E+000,-1.662469298450820E+002,-7.196598478552079E+000,-1.662469298450820E+002,
2.310000000000000E+009,-7.293195605820810E+000,-1.653853351088188E+002,-7.293195605820810E+000,-1.653853351088188E+002,-7.293195605820810E+000,-1.653853351088188E+002,-7.293195605820810E+000,-1.653853351088188E+002,
2.315000000000000E+009,-7.470668517093238E+000,-1.646783189371026E+002,-7.470668517093238E+000,-1.646783189371026E+002,-7.470668517093238E+000,-1.646783189371026E+002,-7.470668517093238E+000,-1.646783189371026E+002,
2.320000000000000E+009,-7.726148381411268E+000,-1.638702262025485E+002,-7.726148381411268E+000,-1.638702262025485E+002,-7.726148381411268E+000,-1.638702262025485E+002,-7.726148381411268E+000,-1.638702262025485E+002,
2.325000000000000E+009,-8.002018588854849E+000,-1.629500764317723E+002,-8.002018588854849E+000,-1.629500764317723E+002,-8.002018588854849E+000,-1.629500764317723E+002,-8.002018588854849E+000,-1.629500764317723E+002,
2.330000000000000E+009,-8.277941973094841E+000,-1.622111157289123E+002,-8.277941973094841E+000,-1.622111157289123E+002,-8.277941973094841E+000,-1.622111157289123E+002,-8.277941973094841E+000,-1.622111157289123E+002,
2.335000000000000E+009,-8.558243074192895E+000,-1.618079977671530E+002,-8.558243074192895E+000,-1.618079977671530E+002,-8.558243074192895E+000,-1.618079977671530E+002,-8.558243074192895E+000,-1.618079977671530E+002,
2.340000000000000E+009,-8.853740599072637E+000,-1.619977633486403E+002,-8.853740599072637E+000,-1.619977633486403E+002,-8.853740599072637E+000,-1.619977633486403E+002,-8.853740599072637E+000,-1.619977633486403E+002,
2.345000000000000E+009,-9.187602512605066E+000,-1.628592113214767E+002,-9.187602512605066E+000,-1.628592113214767E+002,-9.187602512605066E+000,-1.628592113214767E+002,-9.187602512605066E+000,-1.628592113214767E+002,
2.350000000000000E+009,-9.597332715752685E+000,-1.643162779300948E+002,-9.597332715752685E+000,-1.643162779300948E+002,-9.597332715752685E+000,-1.643162779300948E+002,-9.597332715752685E+000,-1.643162779300948E+002,
2.355000000000000E+009,-1.003954387282516E+001,-1.659690768381915E+002,-1.003954387282516E+001,-1.659690768381915E+002,-1.003954387282516E+001,-1.659690768381915E+002,-1.003954387282516E+001,-1.659690768381915E+002,
2.360000000000000E+009,-1.045316033499638E+001,-1.680279472645162E+002,-1.045316033499638E+001,-1.680279472645162E+002,-1.045316033499638E+001,-1.680279472645162E+002,-1.045316033499638E+001,-1.680279472645162E+002,
2.365000000000000E+009,-1.081061215943436E+001,-1.705693607817889E+002,-1.081061215943436E+001,-1.705693607817889E+002,-1.081061215943436E+001,-1.705693607817889E+002,-1.081061215943436E+001,-1.705693607817889E+002,
2.370000000000000E+009,-1.105277467135467E+001,-1.737458932999891E+002,-1.105277467135467E+001,-1.737458932999891E+002,-1.105277467135467E+001,-1.737458932999891E+002,-1.105277467135467E+001,-1.737458932999891E+002,
2.375000000000000E+009,-1.119847554815200E+001,-1.779412975635937E+002,-1.119847554815200E+001,-1.779412975635937E+002,-1.119847554815200E+001,-1.779412975635937E+002,-1.119847554815200E+001,-1.779412975635937E+002,
2.380000000000000E+009,-1.130814556740578E+001,1.771170196870156E+002,-1.130814556740578E+001,1.771170196870156E+002,-1.130814556740578E+001,1.771170196870156E+002,-1.130814556740578E+001,1.771170196870156E+002,
2.385000000000000E+009,-1.140642404980548E+001,1.721668121782686E+002,-1.140642404980548E+001,1.721668121782686E+002,-1.140642404980548E+001,1.721668121782686E+002,-1.140642404980548E+001,1.721668121782686E+002,
2.390000000000000E+009,-1.144764005994529E+001,1.679341112091387E+002,-1.144764005994529E+001,1.679341112091387E+002,-1.144764005994529E+001,1.679341112091387E+002,-1.144764005994529E+001,1.679341112091387E+002,
2.395000000000000E+009,-1.135680581398270E+001,1.645820056359801E+002,-1.135680581398270E+001,1.645820056359801E+002,-1.135680581398270E+001,1.645820056359801E+002,-1.135680581398270E+001,1.645820056359801E+002,
