1.95E+09;-6.86E+00
1.96E+09;-7.00E+00
1.96E+09;-7.18E+00
1.97E+09;-7.41E+00
1.97E+09;-7.66E+00
1.98E+09;-7.93E+00
1.98E+09;-8.20E+00
1.99E+09;-8.49E+00
1.99E+09;-8.76E+00
2.00E+09;-9.00E+00
2.00E+09;-9.21E+00
2.01E+09;-9.35E+00
2.01E+09;-9.39E+00
2.02E+09;-9.37E+00
2.02E+09;-9.29E+00
2.03E+09;-9.16E+00
2.03E+09;-9.01E+00
2.04E+09;-8.84E+00
2.04E+09;-8.66E+00
2.05E+09;-8.48E+00
2.05E+09;-8.28E+00
2.06E+09;-8.06E+00
2.06E+09;-7.86E+00
2.07E+09;-7.70E+00
2.07E+09;-7.59E+00
2.08E+09;-7.50E+00
2.08E+09;-7.42E+00
2.09E+09;-7.36E+00
2.09E+09;-7.32E+00
2.10E+09;-7.32E+00
2.10E+09;-7.35E+00
2.11E+09;-7.41E+00
2.11E+09;-7.49E+00
2.12E+09;-7.58E+00
2.12E+09;-7.67E+00
2.13E+09;-7.78E+00
2.13E+09;-7.94E+00
2.14E+09;-8.15E+00
2.14E+09;-8.44E+00
2.15E+09;-8.82E+00
2.15E+09;-9.25E+00
2.16E+09;-9.76E+00
2.16E+09;-1.03E+01
2.17E+09;-1.09E+01
2.17E+09;-1.16E+01
2.18E+09;-1.24E+01
2.18E+09;-1.32E+01
2.19E+09;-1.41E+01
2.19E+09;-1.50E+01
2.20E+09;-1.58E+01
2.20E+09;-1.66E+01
2.21E+09;-1.74E+01
2.21E+09;-1.81E+01
2.22E+09;-1.87E+01
2.22E+09;-1.89E+01
2.23E+09;-1.89E+01
2.23E+09;-1.86E+01
2.24E+09;-1.83E+01
2.24E+09;-1.79E+01
2.25E+09;-1.77E+01
2.25E+09;-1.74E+01
2.26E+09;-1.73E+01
2.26E+09;-1.72E+01
2.27E+09;-1.74E+01
2.27E+09;-1.76E+01
2.28E+09;-1.79E+01
2.28E+09;-1.84E+01
2.29E+09;-1.90E+01
2.29E+09;-1.97E+01
2.30E+09;-2.07E+01
2.30E+09;-2.20E+01
2.31E+09;-2.38E+01
2.31E+09;-2.61E+01
2.32E+09;-2.97E+01
2.32E+09;-3.53E+01
2.33E+09;-3.96E+01
2.33E+09;-3.26E+01
2.34E+09;-2.80E+01
2.34E+09;-2.49E+01
2.35E+09;-2.25E+01
2.35E+09;-2.07E+01
2.36E+09;-1.91E+01
2.36E+09;-1.77E+01
2.37E+09;-1.64E+01
2.37E+09;-1.53E+01
2.38E+09;-1.44E+01
2.38E+09;-1.35E+01
2.39E+09;-1.28E+01
2.39E+09;-1.21E+01
2.40E+09;-1.15E+01
2.40E+09;-1.10E+01
2.41E+09;-1.05E+01
