# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;db:Trc2_S11;ang:Trc2_S11;db:Trc3_S11;ang:Trc3_S11;db:Trc4_S11;ang:Trc4_S11;
2.000000000000000E+009;-4.569870735901143E+000;-1.710554895722072E+002;-4.569870735901143E+000;-1.710554895722072E+002;-4.569870735901143E+000;-1.710554895722072E+002;-4.569870735901143E+000;-1.710554895722072E+002;
2.005000000000000E+009;-4.549535516613373E+000;-1.751331367372667E+002;-4.549535516613373E+000;-1.751331367372667E+002;-4.549535516613373E+000;-1.751331367372667E+002;-4.549535516613373E+000;-1.751331367372667E+002;
2.010000000000000E+009;-4.492965253303220E+000;-1.792088156428055E+002;-4.492965253303220E+000;-1.792088156428055E+002;-4.492965253303220E+000;-1.792088156428055E+002;-4.492965253303220E+000;-1.792088156428055E+002;
2.015000000000000E+009;-4.394265284129054E+000;1.768063109063536E+002;-4.394265284129054E+000;1.768063109063536E+002;-4.394265284129054E+000;1.768063109063536E+002;-4.394265284129054E+000;1.768063109063536E+002;
2.020000000000000E+009;-4.271077061976257E+000;1.729694311116571E+002;-4.271077061976257E+000;1.729694311116571E+002;-4.271077061976257E+000;1.729694311116571E+002;-4.271077061976257E+000;1.729694311116571E+002;
2.025000000000000E+009;-4.126372854448823E+000;1.693881934919966E+002;-4.126372854448823E+000;1.693881934919966E+002;-4.126372854448823E+000;1.693881934919966E+002;-4.126372854448823E+000;1.693881934919966E+002;
2.030000000000000E+009;-3.966058739637001E+000;1.661515741041212E+002;-3.966058739637001E+000;1.661515741041212E+002;-3.966058739637001E+000;1.661515741041212E+002;-3.966058739637001E+000;1.661515741041212E+002;
2.035000000000000E+009;-3.802301775941686E+000;1.632401421306166E+002;-3.802301775941686E+000;1.632401421306166E+002;-3.802301775941686E+000;1.632401421306166E+002;-3.802301775941686E+000;1.632401421306166E+002;
2.040000000000000E+009;-3.639448827947414E+000;1.606915842115281E+002;-3.639448827947414E+000;1.606915842115281E+002;-3.639448827947414E+000;1.606915842115281E+002;-3.639448827947414E+000;1.606915842115281E+002;
2.045000000000000E+009;-3.484378474132654E+000;1.584924164700267E+002;-3.484378474132654E+000;1.584924164700267E+002;-3.484378474132654E+000;1.584924164700267E+002;-3.484378474132654E+000;1.584924164700267E+002;
