# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 db:Trc2_S11 ang:Trc2_S11 db:Trc3_S11 ang:Trc3_S11 db:Trc4_S11 ang:Trc4_S11 
2,175000000000000E+009 -4,257501342771220E+000 -2,494975120715162E+001 -4,257501342771220E+000 -2,494975120715162E+001 -4,257501342771220E+000 -2,494975120715162E+001 -4,257501342771220E+000 -2,494975120715162E+001 
2,180000000000000E+009 -4,329806681206554E+000 -2,632291486636209E+001 -4,329806681206554E+000 -2,632291486636209E+001 -4,329806681206554E+000 -2,632291486636209E+001 -4,329806681206554E+000 -2,632291486636209E+001 
2,185000000000000E+009 -4,422234671747467E+000 -2,754185076021967E+001 -4,422234671747467E+000 -2,754185076021967E+001 -4,422234671747467E+000 -2,754185076021967E+001 -4,422234671747467E+000 -2,754185076021967E+001 
2,190000000000000E+009 -4,514725173987269E+000 -2,877230459919946E+001 -4,514725173987269E+000 -2,877230459919946E+001 -4,514725173987269E+000 -2,877230459919946E+001 -4,514725173987269E+000 -2,877230459919946E+001 
2,195000000000000E+009 -4,604669704329877E+000 -2,999975939563621E+001 -4,604669704329877E+000 -2,999975939563621E+001 -4,604669704329877E+000 -2,999975939563621E+001 -4,604669704329877E+000 -2,999975939563621E+001 
2,200000000000000E+009 -4,684183589423219E+000 -3,119362470402528E+001 -4,684183589423219E+000 -3,119362470402528E+001 -4,684183589423219E+000 -3,119362470402528E+001 -4,684183589423219E+000 -3,119362470402528E+001 
2,205000000000000E+009 -4,773804922869426E+000 -3,235461158953918E+001 -4,773804922869426E+000 -3,235461158953918E+001 -4,773804922869426E+000 -3,235461158953918E+001 -4,773804922869426E+000 -3,235461158953918E+001 
2,210000000000000E+009 -4,859570708236485E+000 -3,353227973563157E+001 -4,859570708236485E+000 -3,353227973563157E+001 -4,859570708236485E+000 -3,353227973563157E+001 -4,859570708236485E+000 -3,353227973563157E+001 
2,215000000000000E+009 -4,932017502608972E+000 -3,481670619962557E+001 -4,932017502608972E+000 -3,481670619962557E+001 -4,932017502608972E+000 -3,481670619962557E+001 -4,932017502608972E+000 -3,481670619962557E+001 
2,220000000000000E+009 -5,005892978214850E+000 -3,615018488257884E+001 -5,005892978214850E+000 -3,615018488257884E+001 -5,005892978214850E+000 -3,615018488257884E+001 -5,005892978214850E+000 -3,615018488257884E+001 
2,225000000000000E+009 -5,100263806903647E+000 -3,752901269590352E+001 -5,100263806903647E+000 -3,752901269590352E+001 -5,100263806903647E+000 -3,752901269590352E+001 -5,100263806903647E+000 -3,752901269590352E+001 
2,230000000000000E+009 -5,197589685593806E+000 -3,901454563580963E+001 -5,197589685593806E+000 -3,901454563580963E+001 -5,197589685593806E+000 -3,901454563580963E+001 -5,197589685593806E+000 -3,901454563580963E+001 
2,235000000000000E+009 -5,303713132845294E+000 -4,055720894626448E+001 -5,303713132845294E+000 -4,055720894626448E+001 -5,303713132845294E+000 -4,055720894626448E+001 -5,303713132845294E+000 -4,055720894626448E+001 
2,240000000000000E+009 -5,414402263235938E+000 -4,207570195464430E+001 -5,414402263235938E+000 -4,207570195464430E+001 -5,414402263235938E+000 -4,207570195464430E+001 -5,414402263235938E+000 -4,207570195464430E+001 
2,245000000000000E+009 -5,561719506459195E+000 -4,368668687359546E+001 -5,561719506459195E+000 -4,368668687359546E+001 -5,561719506459195E+000 -4,368668687359546E+001 -5,561719506459195E+000 -4,368668687359546E+001 
2,250000000000000E+009 -5,720672221790186E+000 -4,527908317190345E+001 -5,720672221790186E+000 -4,527908317190345E+001 -5,720672221790186E+000 -4,527908317190345E+001 -5,720672221790186E+000 -4,527908317190345E+001 
2,255000000000000E+009 -5,884008513520821E+000 -4,681775076011374E+001 -5,884008513520821E+000 -4,681775076011374E+001 -5,884008513520821E+000 -4,681775076011374E+001 -5,884008513520821E+000 -4,681775076011374E+001 
2,260000000000000E+009 -6,052699277118575E+000 -4,823584163392991E+001 -6,052699277118575E+000 -4,823584163392991E+001 -6,052699277118575E+000 -4,823584163392991E+001 -6,052699277118575E+000 -4,823584163392991E+001 
2,265000000000000E+009 -6,241919720467903E+000 -4,977681686433675E+001 -6,241919720467903E+000 -4,977681686433675E+001 -6,241919720467903E+000 -4,977681686433675E+001 -6,241919720467903E+000 -4,977681686433675E+001 
2,270000000000000E+009 -6,435082550239231E+000 -5,126504280976059E+001 -6,435082550239231E+000 -5,126504280976059E+001 -6,435082550239231E+000 -5,126504280976059E+001 -6,435082550239231E+000 -5,126504280976059E+001 
2,275000000000000E+009 -6,624829329404883E+000 -5,267134906616098E+001 -6,624829329404883E+000 -5,267134906616098E+001 -6,624829329404883E+000 -5,267134906616098E+001 -6,624829329404883E+000 -5,267134906616098E+001 
2,280000000000000E+009 -6,815616262974527E+000 -5,396532660255922E+001 -6,815616262974527E+000 -5,396532660255922E+001 -6,815616262974527E+000 -5,396532660255922E+001 -6,815616262974527E+000 -5,396532660255922E+001 
2,285000000000000E+009 -7,011453231843555E+000 -5,547249783496469E+001 -7,011453231843555E+000 -5,547249783496469E+001 -7,011453231843555E+000 -5,547249783496469E+001 -7,011453231843555E+000 -5,547249783496469E+001 
2,290000000000000E+009 -7,186741349684270E+000 -5,699315948772343E+001 -7,186741349684270E+000 -5,699315948772343E+001 -7,186741349684270E+000 -5,699315948772343E+001 -7,186741349684270E+000 -5,699315948772343E+001 
2,295000000000000E+009 -7,349292083698143E+000 -5,847608553133931E+001 -7,349292083698143E+000 -5,847608553133931E+001 -7,349292083698143E+000 -5,847608553133931E+001 -7,349292083698143E+000 -5,847608553133931E+001 
