% Version 1.00
%
%freq[Hz],db:Trc1_S11,ang:Trc1_S11,db:Trc2_S11,ang:Trc2_S11,db:Trc3_S11,ang:Trc3_S11,db:Trc4_S11,ang:Trc4_S11,
2.345000000000000E+009,-1.676535391887025E+001,-1.513330860360971E+002,-1.676535391887025E+001,-1.513330860360971E+002,-1.676535391887025E+001,-1.513330860360971E+002,-1.676535391887025E+001,-1.513330860360971E+002,
2.350000000000000E+009,-1.837235145650725E+001,-1.543806981850605E+002,-1.837235145650725E+001,-1.543806981850605E+002,-1.837235145650725E+001,-1.543806981850605E+002,-1.837235145650725E+001,-1.543806981850605E+002,
2.355000000000000E+009,-2.037077814109495E+001,-1.603382326648173E+002,-2.037077814109495E+001,-1.603382326648173E+002,-2.037077814109495E+001,-1.603382326648173E+002,-2.037077814109495E+001,-1.603382326648173E+002,
2.360000000000000E+009,-2.278372264171265E+001,-1.718778985333061E+002,-2.278372264171265E+001,-1.718778985333061E+002,-2.278372264171265E+001,-1.718778985333061E+002,-2.278372264171265E+001,-1.718778985333061E+002,
2.365000000000000E+009,-2.520757116978474E+001,1.657733756034867E+002,-2.520757116978474E+001,1.657733756034867E+002,-2.520757116978474E+001,1.657733756034867E+002,-2.520757116978474E+001,1.657733756034867E+002,
2.370000000000000E+009,-2.576705412720407E+001,1.321613194342474E+002,-2.576705412720407E+001,1.321613194342474E+002,-2.576705412720407E+001,1.321613194342474E+002,-2.576705412720407E+001,1.321613194342474E+002,
2.375000000000000E+009,-2.382366518629914E+001,1.044359435761737E+002,-2.382366518629914E+001,1.044359435761737E+002,-2.382366518629914E+001,1.044359435761737E+002,-2.382366518629914E+001,1.044359435761737E+002,
2.380000000000000E+009,-2.132858098994829E+001,8.911412761682232E+001,-2.132858098994829E+001,8.911412761682232E+001,-2.132858098994829E+001,8.911412761682232E+001,-2.132858098994829E+001,8.911412761682232E+001,
2.385000000000000E+009,-1.921629202379528E+001,8.084537988835842E+001,-1.921629202379528E+001,8.084537988835842E+001,-1.921629202379528E+001,8.084537988835842E+001,-1.921629202379528E+001,8.084537988835842E+001,
2.390000000000000E+009,-1.754457128315337E+001,7.604203216372727E+001,-1.754457128315337E+001,7.604203216372727E+001,-1.754457128315337E+001,7.604203216372727E+001,-1.754457128315337E+001,7.604203216372727E+001,
2.395000000000000E+009,-1.623738828808444E+001,7.291340722209485E+001,-1.623738828808444E+001,7.291340722209485E+001,-1.623738828808444E+001,7.291340722209485E+001,-1.623738828808444E+001,7.291340722209485E+001,
2.400000000000000E+009,-1.520975656642845E+001,7.058603975114008E+001,-1.520975656642845E+001,7.058603975114008E+001,-1.520975656642845E+001,7.058603975114008E+001,-1.520975656642845E+001,7.058603975114008E+001,
2.405000000000000E+009,-1.445033026519852E+001,6.864028503825864E+001,-1.445033026519852E+001,6.864028503825864E+001,-1.445033026519852E+001,6.864028503825864E+001,-1.445033026519852E+001,6.864028503825864E+001,
2.410000000000000E+009,-1.392242122318771E+001,6.687841306012825E+001,-1.392242122318771E+001,6.687841306012825E+001,-1.392242122318771E+001,6.687841306012825E+001,-1.392242122318771E+001,6.687841306012825E+001,
2.415000000000000E+009,-1.358661366132482E+001,6.520175776574907E+001,-1.358661366132482E+001,6.520175776574907E+001,-1.358661366132482E+001,6.520175776574907E+001,-1.358661366132482E+001,6.520175776574907E+001,
2.420000000000000E+009,-1.343103541561337E+001,6.348794341154279E+001,-1.343103541561337E+001,6.348794341154279E+001,-1.343103541561337E+001,6.348794341154279E+001,-1.343103541561337E+001,6.348794341154279E+001,
2.425000000000000E+009,-1.342455717708057E+001,6.141842511685438E+001,-1.342455717708057E+001,6.141842511685438E+001,-1.342455717708057E+001,6.141842511685438E+001,-1.342455717708057E+001,6.141842511685438E+001,
2.430000000000000E+009,-1.356771689193249E+001,5.883608369213068E+001,-1.356771689193249E+001,5.883608369213068E+001,-1.356771689193249E+001,5.883608369213068E+001,-1.356771689193249E+001,5.883608369213068E+001,
2.435000000000000E+009,-1.386732728337737E+001,5.530065655137651E+001,-1.386732728337737E+001,5.530065655137651E+001,-1.386732728337737E+001,5.530065655137651E+001,-1.386732728337737E+001,5.530065655137651E+001,
2.440000000000000E+009,-1.434040028562450E+001,5.072682126044727E+001,-1.434040028562450E+001,5.072682126044727E+001,-1.434040028562450E+001,5.072682126044727E+001,-1.434040028562450E+001,5.072682126044727E+001,
2.445000000000000E+009,-1.495380692129746E+001,4.468670324133106E+001,-1.495380692129746E+001,4.468670324133106E+001,-1.495380692129746E+001,4.468670324133106E+001,-1.495380692129746E+001,4.468670324133106E+001,
