# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 db:Trc2_S11 ang:Trc2_S11 db:Trc3_S11 ang:Trc3_S11 db:Trc4_S11 ang:Trc4_S11 
2.095000000000000E+009 -3.702681698137949E+000 -8.981391325296997E+001 -3.702681698137949E+000 -8.981391325296997E+001 -3.702681698137949E+000 -8.981391325296997E+001 -3.702681698137949E+000 -8.981391325296997E+001 
2.100000000000000E+009 -3.680011728947904E+000 -9.096838479992945E+001 -3.680011728947904E+000 -9.096838479992945E+001 -3.680011728947904E+000 -9.096838479992945E+001 -3.680011728947904E+000 -9.096838479992945E+001 
2.105000000000000E+009 -3.662623862154403E+000 -9.217961084466745E+001 -3.662623862154403E+000 -9.217961084466745E+001 -3.662623862154403E+000 -9.217961084466745E+001 -3.662623862154403E+000 -9.217961084466745E+001 
2.110000000000000E+009 -3.649208119795635E+000 -9.339053429337625E+001 -3.649208119795635E+000 -9.339053429337625E+001 -3.649208119795635E+000 -9.339053429337625E+001 -3.649208119795635E+000 -9.339053429337625E+001 
2.115000000000000E+009 -3.636512907061547E+000 -9.461409276852355E+001 -3.636512907061547E+000 -9.461409276852355E+001 -3.636512907061547E+000 -9.461409276852355E+001 -3.636512907061547E+000 -9.461409276852355E+001 
2.120000000000000E+009 -3.623802116711202E+000 -9.580630192770367E+001 -3.623802116711202E+000 -9.580630192770367E+001 -3.623802116711202E+000 -9.580630192770367E+001 -3.623802116711202E+000 -9.580630192770367E+001 
2.125000000000000E+009 -3.607740222737823E+000 -9.702796279751156E+001 -3.607740222737823E+000 -9.702796279751156E+001 -3.607740222737823E+000 -9.702796279751156E+001 -3.607740222737823E+000 -9.702796279751156E+001 
2.130000000000000E+009 -3.585571414442903E+000 -9.828449853286902E+001 -3.585571414442903E+000 -9.828449853286902E+001 -3.585571414442903E+000 -9.828449853286902E+001 -3.585571414442903E+000 -9.828449853286902E+001 
2.135000000000000E+009 -3.563135986401590E+000 -9.961707097450064E+001 -3.563135986401590E+000 -9.961707097450064E+001 -3.563135986401590E+000 -9.961707097450064E+001 -3.563135986401590E+000 -9.961707097450064E+001 
2.140000000000000E+009 -3.551815249932445E+000 -1.010051148785153E+002 -3.551815249932445E+000 -1.010051148785153E+002 -3.551815249932445E+000 -1.010051148785153E+002 -3.551815249932445E+000 -1.010051148785153E+002 
2.145000000000000E+009 -3.549875345532782E+000 -1.024144196848727E+002 -3.549875345532782E+000 -1.024144196848727E+002 -3.549875345532782E+000 -1.024144196848727E+002 -3.549875345532782E+000 -1.024144196848727E+002 
2.150000000000000E+009 -3.554348956545451E+000 -1.038105842733374E+002 -3.554348956545451E+000 -1.038105842733374E+002 -3.554348956545451E+000 -1.038105842733374E+002 -3.554348956545451E+000 -1.038105842733374E+002 
2.155000000000000E+009 -3.564064175218298E+000 -1.052361201586316E+002 -3.564064175218298E+000 -1.052361201586316E+002 -3.564064175218298E+000 -1.052361201586316E+002 -3.564064175218298E+000 -1.052361201586316E+002 
2.160000000000000E+009 -3.587593699859500E+000 -1.066163368288739E+002 -3.587593699859500E+000 -1.066163368288739E+002 -3.587593699859500E+000 -1.066163368288739E+002 -3.587593699859500E+000 -1.066163368288739E+002 
2.165000000000000E+009 -3.611973889092484E+000 -1.079681506932599E+002 -3.611973889092484E+000 -1.079681506932599E+002 -3.611973889092484E+000 -1.079681506932599E+002 -3.611973889092484E+000 -1.079681506932599E+002 
2.170000000000000E+009 -3.649353613033566E+000 -1.092943823928738E+002 -3.649353613033566E+000 -1.092943823928738E+002 -3.649353613033566E+000 -1.092943823928738E+002 -3.649353613033566E+000 -1.092943823928738E+002 
2.175000000000000E+009 -3.693128943060892E+000 -1.105445147411981E+002 -3.693128943060892E+000 -1.105445147411981E+002 -3.693128943060892E+000 -1.105445147411981E+002 -3.693128943060892E+000 -1.105445147411981E+002 
2.180000000000000E+009 -3.738111314029090E+000 -1.117156065675714E+002 -3.738111314029090E+000 -1.117156065675714E+002 -3.738111314029090E+000 -1.117156065675714E+002 -3.738111314029090E+000 -1.117156065675714E+002 
2.185000000000000E+009 -3.773221022009631E+000 -1.127909305873900E+002 -3.773221022009631E+000 -1.127909305873900E+002 -3.773221022009631E+000 -1.127909305873900E+002 -3.773221022009631E+000 -1.127909305873900E+002 
2.190000000000000E+009 -3.803436983409957E+000 -1.138236530614968E+002 -3.803436983409957E+000 -1.138236530614968E+002 -3.803436983409957E+000 -1.138236530614968E+002 -3.803436983409957E+000 -1.138236530614968E+002 
