2.47E+09,-9.45E+00
2.48E+09,-9.49E+00
2.48E+09,-9.60E+00
2.49E+09,-9.73E+00
2.49E+09,-9.93E+00
2.50E+09,-1.02E+01
2.50E+09,-1.04E+01
2.51E+09,-1.06E+01
2.51E+09,-1.09E+01
2.52E+09,-1.13E+01
2.52E+09,-1.18E+01
2.53E+09,-1.23E+01
2.53E+09,-1.29E+01
2.54E+09,-1.33E+01
2.54E+09,-1.38E+01
2.55E+09,-1.44E+01
2.55E+09,-1.51E+01
2.56E+09,-1.56E+01
2.56E+09,-1.60E+01
2.57E+09,-1.62E+01
2.57E+09,-1.63E+01
2.58E+09,-1.63E+01
2.58E+09,-1.61E+01
2.59E+09,-1.58E+01
2.59E+09,-1.54E+01
2.60E+09,-1.47E+01
2.60E+09,-1.40E+01
2.61E+09,-1.33E+01
2.61E+09,-1.26E+01
2.62E+09,-1.20E+01
2.62E+09,-1.14E+01
2.63E+09,-1.08E+01
2.63E+09,-1.03E+01
2.64E+09,-9.81E+00
2.64E+09,-9.35E+00
2.65E+09,-8.95E+00
2.65E+09,-8.59E+00
2.66E+09,-8.30E+00
2.66E+09,-8.05E+00
2.67E+09,-7.79E+00
2.67E+09,-7.58E+00
2.68E+09,-7.44E+00
2.68E+09,-7.33E+00
2.69E+09,-7.28E+00
2.69E+09,-7.29E+00
2.70E+09,-7.33E+00
2.70E+09,-7.37E+00
2.71E+09,-7.46E+00
2.71E+09,-7.58E+00
2.72E+09,-7.73E+00
2.72E+09,-7.92E+00
2.73E+09,-8.17E+00
2.73E+09,-8.44E+00
2.74E+09,-8.65E+00
2.74E+09,-8.83E+00
2.75E+09,-9.01E+00
2.75E+09,-9.20E+00
2.76E+09,-9.32E+00
2.76E+09,-9.37E+00
2.77E+09,-9.33E+00
2.77E+09,-9.15E+00
2.78E+09,-8.87E+00
2.78E+09,-8.56E+00
2.79E+09,-8.25E+00
2.79E+09,-7.93E+00
2.80E+09,-7.58E+00
2.80E+09,-7.21E+00
2.81E+09,-6.85E+00
2.81E+09,-6.49E+00
2.82E+09,-6.16E+00
2.82E+09,-5.89E+00
2.83E+09,-5.65E+00
2.83E+09,-5.42E+00
2.84E+09,-5.23E+00
2.84E+09,-5.08E+00
2.85E+09,-4.94E+00
2.85E+09,-4.86E+00
2.86E+09,-4.82E+00
2.86E+09,-4.83E+00
2.87E+09,-4.86E+00
2.87E+09,-4.89E+00
2.88E+09,-4.94E+00
2.88E+09,-5.02E+00
2.89E+09,-5.14E+00
2.89E+09,-5.32E+00
2.90E+09,-5.52E+00
2.90E+09,-5.73E+00
2.91E+09,-5.93E+00
2.91E+09,-6.13E+00
2.92E+09,-6.34E+00
2.92E+09,-6.56E+00
2.93E+09,-6.75E+00
2.93E+09,-6.91E+00
2.94E+09,-7.00E+00
2.94E+09,-7.01E+00
2.95E+09,-6.94E+00
2.95E+09,-6.83E+00
