# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 db:Trc2_S11 ang:Trc2_S11 db:Trc3_S11 ang:Trc3_S11 db:Trc4_S11 ang:Trc4_S11 
2.320000000000000E+009 -8.229337976477282E+000 -7.571858972953373E+001 -8.229337976477282E+000 -7.571858972953373E+001 -8.229337976477282E+000 -7.571858972953373E+001 -8.229337976477282E+000 -7.571858972953373E+001 
2.325000000000000E+009 -8.455355692258522E+000 -7.876598138228692E+001 -8.455355692258522E+000 -7.876598138228692E+001 -8.455355692258522E+000 -7.876598138228692E+001 -8.455355692258522E+000 -7.876598138228692E+001 
2.330000000000000E+009 -8.688992086099066E+000 -8.184202668611621E+001 -8.688992086099066E+000 -8.184202668611621E+001 -8.688992086099066E+000 -8.184202668611621E+001 -8.688992086099066E+000 -8.184202668611621E+001 
2.335000000000000E+009 -8.933101701995518E+000 -8.490048860880380E+001 -8.933101701995518E+000 -8.490048860880380E+001 -8.933101701995518E+000 -8.490048860880380E+001 -8.933101701995518E+000 -8.490048860880380E+001 
2.340000000000000E+009 -9.205534333323508E+000 -8.797924450493589E+001 -9.205534333323508E+000 -8.797924450493589E+001 -9.205534333323508E+000 -8.797924450493589E+001 -9.205534333323508E+000 -8.797924450493589E+001 
2.345000000000000E+009 -9.484178874632667E+000 -9.192707984490120E+001 -9.484178874632667E+000 -9.192707984490120E+001 -9.484178874632667E+000 -9.192707984490120E+001 -9.484178874632667E+000 -9.192707984490120E+001 
2.350000000000000E+009 -9.772824023945608E+000 -9.591294523432160E+001 -9.772824023945608E+000 -9.591294523432160E+001 -9.772824023945608E+000 -9.591294523432160E+001 -9.772824023945608E+000 -9.591294523432160E+001 
2.355000000000000E+009 -1.008943879950508E+001 -9.990883808203886E+001 -1.008943879950508E+001 -9.990883808203886E+001 -1.008943879950508E+001 -9.990883808203886E+001 -1.008943879950508E+001 -9.990883808203886E+001 
2.360000000000000E+009 -1.044567723090503E+001 -1.038952870226461E+002 -1.044567723090503E+001 -1.038952870226461E+002 -1.044567723090503E+001 -1.038952870226461E+002 -1.044567723090503E+001 -1.038952870226461E+002 
2.365000000000000E+009 -1.077684092417683E+001 -1.086829164852768E+002 -1.077684092417683E+001 -1.086829164852768E+002 -1.077684092417683E+001 -1.086829164852768E+002 -1.077684092417683E+001 -1.086829164852768E+002 
2.370000000000000E+009 -1.111374903616495E+001 -1.135197700830193E+002 -1.111374903616495E+001 -1.135197700830193E+002 -1.111374903616495E+001 -1.135197700830193E+002 -1.111374903616495E+001 -1.135197700830193E+002 
2.375000000000000E+009 -1.148296349819731E+001 -1.184294427883927E+002 -1.148296349819731E+001 -1.184294427883927E+002 -1.148296349819731E+001 -1.184294427883927E+002 -1.148296349819731E+001 -1.184294427883927E+002 
2.380000000000000E+009 -1.188256952825998E+001 -1.235104020037162E+002 -1.188256952825998E+001 -1.235104020037162E+002 -1.188256952825998E+001 -1.235104020037162E+002 -1.188256952825998E+001 -1.235104020037162E+002 
2.385000000000000E+009 -1.222181100581314E+001 -1.291105545379562E+002 -1.222181100581314E+001 -1.291105545379562E+002 -1.222181100581314E+001 -1.291105545379562E+002 -1.222181100581314E+001 -1.291105545379562E+002 
2.390000000000000E+009 -1.254780409756164E+001 -1.347838723384063E+002 -1.254780409756164E+001 -1.347838723384063E+002 -1.254780409756164E+001 -1.347838723384063E+002 -1.254780409756164E+001 -1.347838723384063E+002 
2.395000000000000E+009 -1.285856541264566E+001 -1.405880536724579E+002 -1.285856541264566E+001 -1.405880536724579E+002 -1.285856541264566E+001 -1.405880536724579E+002 -1.285856541264566E+001 -1.405880536724579E+002 
2.400000000000000E+009 -1.315793528159138E+001 -1.467352272804715E+002 -1.315793528159138E+001 -1.467352272804715E+002 -1.315793528159138E+001 -1.467352272804715E+002 -1.315793528159138E+001 -1.467352272804715E+002 
2.405000000000000E+009 -1.335561943641718E+001 -1.531518816589125E+002 -1.335561943641718E+001 -1.531518816589125E+002 -1.335561943641718E+001 -1.531518816589125E+002 -1.335561943641718E+001 -1.531518816589125E+002 
2.410000000000000E+009 -1.352955843312024E+001 -1.596187293514315E+002 -1.352955843312024E+001 -1.596187293514315E+002 -1.352955843312024E+001 -1.596187293514315E+002 -1.352955843312024E+001 -1.596187293514315E+002 
2.415000000000000E+009 -1.368931553284857E+001 -1.660712821708297E+002 -1.368931553284857E+001 -1.660712821708297E+002 -1.368931553284857E+001 -1.660712821708297E+002 -1.368931553284857E+001 -1.660712821708297E+002 
2.420000000000000E+009 -1.381412374646414E+001 -1.725498915449038E+002 -1.381412374646414E+001 -1.725498915449038E+002 -1.381412374646414E+001 -1.725498915449038E+002 -1.381412374646414E+001 -1.725498915449038E+002 
2.425000000000000E+009 -1.382035349144743E+001 -1.785697165376793E+002 -1.382035349144743E+001 -1.785697165376793E+002 -1.382035349144743E+001 -1.785697165376793E+002 -1.382035349144743E+001 -1.785697165376793E+002 
2.430000000000000E+009 -1.377161734260447E+001 1.755870055610976E+002 -1.377161734260447E+001 1.755870055610976E+002 -1.377161734260447E+001 1.755870055610976E+002 -1.377161734260447E+001 1.755870055610976E+002 
2.435000000000000E+009 -1.368849316806793E+001 1.698178215230253E+002 -1.368849316806793E+001 1.698178215230253E+002 -1.368849316806793E+001 1.698178215230253E+002 -1.368849316806793E+001 1.698178215230253E+002 
2.440000000000000E+009 -1.355217282187166E+001 1.641652800084081E+002 -1.355217282187166E+001 1.641652800084081E+002 -1.355217282187166E+001 1.641652800084081E+002 -1.355217282187166E+001 1.641652800084081E+002 
2.445000000000000E+009 -1.332426984643083E+001 1.592242428512111E+002 -1.332426984643083E+001 1.592242428512111E+002 -1.332426984643083E+001 1.592242428512111E+002 -1.332426984643083E+001 1.592242428512111E+002 
2.450000000000000E+009 -1.309134286610408E+001 1.543560813525578E+002 -1.309134286610408E+001 1.543560813525578E+002 -1.309134286610408E+001 1.543560813525578E+002 -1.309134286610408E+001 1.543560813525578E+002 
2.455000000000000E+009 -1.284564458807199E+001 1.496098456688438E+002 -1.284564458807199E+001 1.496098456688438E+002 -1.284564458807199E+001 1.496098456688438E+002 -1.284564458807199E+001 1.496098456688438E+002 
2.460000000000000E+009 -1.258405477621728E+001 1.450008565140084E+002 -1.258405477621728E+001 1.450008565140084E+002 -1.258405477621728E+001 1.450008565140084E+002 -1.258405477621728E+001 1.450008565140084E+002 
2.465000000000000E+009 -1.231364130875087E+001 1.410911997197262E+002 -1.231364130875087E+001 1.410911997197262E+002 -1.231364130875087E+001 1.410911997197262E+002 -1.231364130875087E+001 1.410911997197262E+002 
2.470000000000000E+009 -1.205118778960008E+001 1.373719168336142E+002 -1.205118778960008E+001 1.373719168336142E+002 -1.205118778960008E+001 1.373719168336142E+002 -1.205118778960008E+001 1.373719168336142E+002 
2.475000000000000E+009 -1.178270894509500E+001 1.337487330523059E+002 -1.178270894509500E+001 1.337487330523059E+002 -1.178270894509500E+001 1.337487330523059E+002 -1.178270894509500E+001 1.337487330523059E+002 
2.480000000000000E+009 -1.151509729546925E+001 1.302262132403392E+002 -1.151509729546925E+001 1.302262132403392E+002 -1.151509729546925E+001 1.302262132403392E+002 -1.151509729546925E+001 1.302262132403392E+002 
2.485000000000000E+009 -1.127520083816599E+001 1.274213073376526E+002 -1.127520083816599E+001 1.274213073376526E+002 -1.127520083816599E+001 1.274213073376526E+002 -1.127520083816599E+001 1.274213073376526E+002 
